No.,Object Name,RA-s,Dec-s,RA,Dec,Redshift (z),cz,z flag,Phys Type,EM Region,Reference,Note,Photometry,Position,Redshift,Diameter,Distances,Classification,Images,Spectra
814,VUDS 0532000212,03h32m42.2088s,-27d49m12.237s,53.17587,-27.820066,5.98788,1795121.26340904,S1L,,Vis,9,0,15,5,3,0,0,0,0,0
815,[YW2004] 054,03h32m39.5200s,-27d45m13.390s,53.16466666667,-27.75371944444,7.32,2194480.79256,PUN,,Vis,3,0,12,2,1,0,0,0,0,0
816,CANDELS J033234.52-274734.8,03h32m34.5321s,-27d47m35.080s,53.143884,-27.793078,6.0262971615635,1806638.43870354,PSE,,Vis,18,0,29,13,12,0,0,0,0,0
817,CANDELS J033234.47-274735.0,03h32m34.4743s,-27d47m35.066s,53.143643,-27.793074,0.81,242831.89098,PUN,,"IR,Vis",12,0,27,8,4,0,0,0,0,0
818,JADES-GS+053.14626-27.80261,03h32m35.1024s,-27d48m09.396s,53.14626,-27.80261,5.5478,1663188.5984924,PUN,,Vis,7,0,18,3,3,0,0,0,0,0
819,JADES-GS+053.16887-27.76298,03h32m40.5288s,-27d45m46.728s,53.16887,-27.76298,6.3889,1915344.0349162,PUN,,Vis,7,0,14,4,4,0,0,0,0,0
820,JADES-GS+053.19240-27.79600,03h32m46.1760s,-27d47m45.600s,53.1924,-27.796,5.9895,1795606.927191,PUN,,Vis,5,0,11,3,3,0,0,0,0,0
821,HRG14 J033238.05-274548.8,03h32m38.0554s,-27d45m49.073s,53.158564356232,-27.76363140818,5.9508472946,1784019.13763078,PSE,,"IR,Vis",11,0,24,8,7,0,0,0,0,0
822,HRG14 J033237.69-274621.5,03h32m37.6958s,-27d46m21.756s,53.157066,-27.77271,5.977479,1792003.12205338,S1L,,"IR,Vis",20,0,30,18,14,0,0,0,0,0
823,[YW2004] 070,03h32m36.7677s,-27d48m56.998s,53.153199,-27.815833,5.0127,1502769.6542166,PUN,,Vis,5,0,13,2,2,0,0,0,0,0
824,CANDELS J033239.12-274818.5,03h32m39.1360s,-27d48m18.723s,53.163067,-27.805201,5.826,1746590.860308,SLS,,"IR,Vis",15,0,29,11,6,0,0,0,0,0
825,HRG14 J033238.15-274733.4,03h32m38.1600s,-27d47m33.648s,53.159,-27.79268,5.89894214,1768458.36375038,SLS,,"IR,Vis",14,0,29,11,8,0,0,0,0,0
826,[YW2004] 074,03h32m45.3297s,-27d47m03.519s,53.188874,-27.784311,1.7716,531112.3185928,PUN,,Vis,4,0,14,2,2,0,0,0,0,0
827,CANDELS J033236.77-274753.5,03h32m36.7800s,-27d47m53.851s,53.15325,-27.798292,6.3732071756762,1910639.44453921,PSE,G,"IR,Vis",27,0,56,19,16,0,0,0,0,0
828,HRG14 J033242.79-274637.9,03h32m42.7920s,-27d46m38.208s,53.1783,-27.77728,5.895252,1767352.08760942,S1L,,"IR,Vis",15,0,27,14,11,0,0,0,0,0
829,JADES-GS+053.16721-27.82701,03h32m40.1304s,-27d49m37.236s,53.16721,-27.82701,6.0295,1807598.625511,PUN,,Vis,6,0,14,3,2,0,0,0,0,0
830,UDF ACS 03277,03h32m34.0872s,-27d47m57.584s,53.14203,-27.799329,1.01,302790.38258,PUN,,Vis,7,0,30,3,2,0,0,0,0,0
831,[HBW2025] J053.127309-27.78804,03h32m30.5541s,-27d47m16.972s,53.127309,-27.788048,6.39,1915673.80662,S1L,,Vis,9,0,21,6,5,0,0,0,0,0
832,MUSE-Wide 013774280,03h32m44.9856s,-27d46m40.944s,53.18744,-27.77804,6.116357,1833637.69903551,S1L,,Vis,12,0,12,10,8,0,0,0,0,0
833,[YW2004] 081,03h32m37.8336s,-27d49m05.862s,53.15764,-27.818295,1.2595,377588.600851,PUN,,Vis,4,0,14,2,2,0,0,0,0,0
834,CANDELS J033238.26-274618.3,03h32m38.2680s,-27d46m18.415s,53.15945,-27.771782,6.01,1801752.67258,PSE,,"IR,Vis",15,0,28,11,7,0,0,0,0,0
835,[YW2004] 084,03h32m44.4909s,-27d47m13.761s,53.185379,-27.787156,1.2275,367995.242195,PUN,,Vis,4,0,12,2,2,0,0,0,0,0
836,CANDELS J033242.19-274627.8,03h32m42.1992s,-27d46m28.084s,53.17583,-27.774468,6.336,1899485.013888,S1L,,"IR,Vis",34,0,50,29,23,0,0,0,0,0
837,VUDS 0532000256,03h32m41.1780s,-27d46m55.167s,53.171575,-27.781991,5.89404458,1766990.11219978,SLS,,"IR,Vis",15,0,28,11,8,0,0,0,0,0
838,UDF10 0134,03h32m40.4472s,-27d46m32.412s,53.16853,-27.77567,6.110033,1831741.81153111,S1L,,Vis,12,0,15,10,8,0,0,0,0,0
839,[YW2004] 089,03h32m39.4100s,-27d46m49.400s,53.16420833333,-27.78038888889,6.05,1813744.3709,PUN,,Vis,4,0,9,1,1,0,0,0,0,0
840,CANDELS J033235.04-274725.8,03h32m35.0522s,-27d47m26.044s,53.146051,-27.790568,5.9991,1798484.9347878,PUN,,"IR,Vis",17,0,30,12,9,0,0,0,0,0
841,[YW2004] 092,03h32m47.7204s,-27d47m02.565s,53.198835,-27.784046,1.262,378338.081996,PUN,,Vis,4,0,10,2,2,0,0,0,0,0
842,[YW2004] 093,03h32m35.9020s,-27d49m02.730s,53.149592,-27.817425,1.3552,406278.7390816,PUN,,Vis,6,0,14,2,3,0,0,0,0,0
843,[YW2004] 094,03h32m39.2426s,-27d49m23.725s,53.163511,-27.823257,6.46,1936659.27868,PUN,,Vis,4,0,12,2,2,0,0,0,0,0
844,VUDS 0539990803,03h32m43.7904s,-27d46m33.909s,53.18246,-27.776086,2.0953,628155.1372474,SUN,,"IR,Vis",18,0,33,10,8,0,0,0,0,0
845,[YW2004] 096,03h32m38.6760s,-27d49m12.921s,53.16115,-27.820256,4.31,1292105.49398,PUN,,Vis,4,0,12,2,2,0,0,0,0,0
846,[YW2004] 097,03h32m41.3253s,-27d49m20.445s,53.172189,-27.822346,4.8241,1446228.7966378,PUN,,Vis,5,0,15,2,2,0,0,0,0,0
847,HRG14 J033239.43-274702.6,03h32m39.4250s,-27d47m02.572s,53.164271,-27.784048,5.71,1711814.93518,PUN,,"IR,Vis",7,0,21,4,3,0,0,0,0,0
848,[YW2004] 099,03h32m47.8101s,-27d47m20.554s,53.199209,-27.789043,1.36,407717.74288,PUN,,Vis,3,0,10,2,2,0,0,0,0,0
849,[YW2004] 100,03h32m31.7500s,-27d46m50.480s,53.13229166667,-27.78068888889,6.072,1820339.804976,PUN,,Vis,2,0,4,1,1,0,0,0,0,0
850,HRG14 J033234.19-274639.0,03h32m34.1979s,-27d46m39.318s,53.142491394102,-27.77758842634,6.31636587,1893598.84979461,SLS,,"IR,Vis",8,0,11,6,8,0,0,0,0,0
851,HUDF-JD1,03h32m42.8887s,-27d48m09.727s,53.178703,-27.802702,2.697671,808741.419965318,SLS,G,"IR,Vis,Xray",38,0,100,22,21,0,0,0,0,0
852,CANDELS J033242.56-274656.6,03h32m42.5568s,-27d46m56.784s,53.17732,-27.78244,6.729,2017303.449882,PUN,G,"IR,Vis",41,0,101,19,11,0,0,0,0,0
853,CANDELS J033233.25-274724.8,03h32m33.2600s,-27d47m24.910s,53.1385833333333,-27.7902527777778,5.484836,1644312.46616689,SUN,G,"IR,Vis",41,0,83,29,28,0,0,0,0,0
854,CANDELS J033235.07-274647.5,03h32m35.0928s,-27d46m47.784s,53.14622,-27.77994,2.58,773464.54164,SUN,G,"IR,Radio,Vis,Xray",40,0,84,25,27,0,0,0,0,0
855,CANDELS J033242.73-274733.8,03h32m42.7449s,-27d47m34.105s,53.178104,-27.792807,1.426655,427700.40916799,SUN,G,"IR,Vis,Xray",40,0,97,20,25,0,0,0,0,0
856,CANDELS J033234.63-274720.8,03h32m34.6353s,-27d47m20.878s,53.144314,-27.789133,1.31523,394296.03453534,SUN,G,"IR,Vis",24,0,87,11,16,0,0,0,0,0
857,CANDELS J033243.52-274639.0,03h32m43.5300s,-27d46m39.250s,53.181375,-27.7775694444444,2.696,808240.466768,SUN,G,"IR,Radio,Vis",29,0,43,21,20,0,0,0,0,0
858,[YDE2004] 05,03h32m43.6800s,-27d48m50.870s,53.182,-27.81413055556,2.79999995,839418.867410377,PUN,,Vis,5,0,8,2,3,0,0,0,0,0
859,CANDELS J033233.27-274752.3,03h32m33.2736s,-27d47m52.548s,53.13864,-27.79793,1.91,572603.59478,PUN,,"IR,Vis",14,0,55,5,6,0,0,0,0,0
860,CANDELS J033237.13-274823.2,03h32m37.1450s,-27d48m23.467s,53.1547711167,-27.80651866082,5.28,1582904.17824,PUN,,"IR,Vis",15,0,40,11,9,0,0,0,0,0
861,CANDELS J033230.28-274758.3,03h32m30.2865s,-27d47m58.650s,53.126194,-27.799625,1.8855996182,565288.54434404,SLS,G,"IR,Vis",17,1,67,8,9,0,0,0,0,0
862,CANDELS J033229.81-274743.3,03h32m29.8173s,-27d47m43.296s,53.124239,-27.79536,1.2275,367995.242195,PUN,,"IR,Vis",15,0,36,8,10,0,0,0,0,0
863,CANDELS J033239.11-274751.5,03h32m39.1247s,-27d47m51.813s,53.1630199,-27.797726,1.98000002,593589.072835849,UUN,G,"IR,Vis",35,0,107,13,19,0,0,0,0,0
864,GMASS 0739,03h32m48.5472s,-27d47m07.692s,53.20228,-27.78547,1.5489035809371,464349.611734135,SLS,G,"IR,Vis",25,0,53,13,14,0,0,0,0,0
865,CANDELS J033238.76-274827.0,03h32m38.7679s,-27d48m27.154s,53.161533,-27.807543,2.841,851710.373178,PUN,,"IR,Vis",18,0,65,9,8,0,0,0,0,0
866,CANDELS J033242.56-274731.4,03h32m42.5688s,-27d47m31.668s,53.17737,-27.79213,6.8091,2041316.8257678,PUN,G,"IR,Vis",34,0,62,18,13,0,0,0,0,0
867,CANDELS J033238.80-274707.1,03h32m38.8101s,-27d47m07.422s,53.161709,-27.785395,7.237,2169598.018546,SLS,G,"IR,Vis",48,0,84,30,26,0,0,0,0,0
868,UDF 818-0886,03h32m39.2920s,-27d47m22.120s,53.16371666667,-27.78947777778,7.509,2251141.567122,PUN,,Vis,2,0,9,1,1,0,0,0,0,0
869,CANDELS J033241.68-274655.4,03h32m41.6817s,-27d46m55.426s,53.173674,-27.782063,1.894,567806.915452,SUN,G,"IR,Vis",23,0,78,10,14,0,0,0,0,0
870,HRG14 J033232.82-274739.2,03h32m32.8216s,-27d47m39.253s,53.136757,-27.794237,0.66,197863.02228,PUN,,"IR,Vis",11,0,33,7,6,0,0,0,0,0
871,CANDELS J033233.49-274739.9,03h32m33.4800s,-27d47m39.948s,53.1395,-27.79443,0.615,184372.36167,PUN,,"IR,Vis",10,0,42,7,3,0,0,0,0,0
872,UDF ACS 03578,03h32m34.0728s,-27d47m52.008s,53.14197,-27.79778,5.27588594,1581670.81408024,SLS,,"IR,Vis",10,0,22,9,8,0,0,0,0,0
873,CANDELS J033234.40-274742.9,03h32m34.3972s,-27d47m43.040s,53.143322,-27.795289,1.0441,313013.3053978,PUN,G,"IR,Vis",14,0,33,6,8,0,0,0,0,0
874,CANDELS J033234.44-274742.8,03h32m34.4448s,-27d47m42.792s,53.14352,-27.79522,2.027616,607863.984520128,SUN,G,"IR,Vis",18,0,49,14,15,0,0,0,0,0
875,CANDELS J033235.24-274714.0,03h32m35.2492s,-27d47m14.010s,53.146872,-27.787225,1.1873,355943.5853834,PUN,G,"IR,Vis",13,0,41,6,8,0,0,0,0,0
876,CANDELS J033235.30-274713.5,03h32m35.3167s,-27d47m13.844s,53.147153,-27.787179,1.38067667,413916.452602555,SLS,G,"IR,Vis",23,0,59,13,18,0,0,0,0,0
877,CANDELS J033235.38-274705.3,03h32m35.3798s,-27d47m05.316s,53.147416,-27.78481,0.962,288400.344596,PUN,,"IR,Vis",14,0,44,11,7,0,0,0,0,0
878,CANDELS J033235.58-274648.9,03h32m35.5852s,-27d46m48.918s,53.148272,-27.780255,1.1873,355943.5853834,PUN,G,"IR,Vis",20,0,63,13,11,0,0,0,0,0
879,GOODS-CDFS-MUSIC 09426,03h32m35.6174s,-27d47m48.836s,53.148406,-27.796899,1.7698628013722,530591.519546138,SLS,G,"IR,Vis",12,0,41,5,9,0,0,0,0,0
880,GMASS 0484,03h32m35.6505s,-27d47m49.092s,53.148544,-27.79697,1.76527356,529215.69959481,SLS,G,"IR,Vis",29,0,83,18,20,0,0,0,0,0
881,CANDELS J033235.74-274729.9,03h32m35.7429s,-27d47m29.994s,53.148929,-27.791665,0.2644,79265.1258952,PUN,,Vis,9,0,39,5,5,0,0,0,0,0
882,CANDELS J033236.03-274737.8,03h32m36.0604s,-27d47m38.022s,53.150252,-27.793895,1.22,365746.79876,SLS,G,"IR,Vis",16,0,52,10,11,0,0,0,0,0
883,UDF ACS 07210,03h32m36.1646s,-27d46m55.603s,53.150686,-27.782112,1.29651884,388686.569886909,SLS,,Vis,9,0,31,7,6,0,0,0,0,0
884,UDF ACS 06891,03h32m36.1900s,-27d47m01.280s,53.15079166667,-27.78368888889,1.85,554616.0473,PUN,,Vis,4,0,12,2,2,0,0,0,0,0
885,CANDELS J033236.34-274759.1,03h32m36.3456s,-27d47m59.424s,53.15144,-27.79984,4.5056,1350744.8987648,S1L,G,"IR,Vis",25,0,53,17,21,0,0,0,0,0
886,CANDELS J033236.38-274812.0,03h32m36.3856s,-27d48m12.193s,53.151607,-27.803387,4.853,1454892.798674,SLS,,"IR,Vis",14,0,23,8,8,0,0,0,0,0
887,CANDELS J033236.59-274715.6,03h32m36.6009s,-27d47m15.712s,53.152504,-27.787698,0.0475,14240.141755,PUN,,Vis,8,0,38,6,5,0,0,0,0,0
888,GOODS-CDFS-MUSIC 08824,03h32m36.7233s,-27d48m21.844s,53.153014,-27.806068,3.601616,1079737.31341213,S1L,G,"IR,Vis",23,0,41,17,16,0,0,0,0,0
889,CANDELS J033236.85-274813.0,03h32m36.8522s,-27d48m13.093s,53.153551,-27.803637,1.29292861,387610.246010423,SLS,G,"IR,Vis",20,0,54,13,14,0,0,0,0,0
890,CANDELS J033236.88-274705.7,03h32m36.8827s,-27d47m05.794s,53.153678,-27.784943,0.940837,282055.836807346,PUN,G,"IR,Vis",14,0,42,7,11,0,0,0,0,0
891,CANDELS J033236.88-274812.0,03h32m36.8880s,-27d48m12.070s,53.1537,-27.803353,0.43131702,129305.589603035,SLS,G,"IR,Vis",16,0,35,8,10,0,0,0,0,0
892,CANDELS J033236.91-274705.3,03h32m36.9156s,-27d47m05.272s,53.153815,-27.784798,2.41,722499.82378,PUN,G,"IR,Vis",15,0,40,7,8,0,0,0,0,0
893,GOODS-CDFS-MUSIC 09601,03h32m37.5984s,-27d47m39.732s,53.15666,-27.79437,1.09454127,328135.217715742,SLS,G,"IR,Vis",18,0,45,11,16,0,0,0,0,0
894,UDF10 0231,03h32m37.9140s,-27d46m33.106s,53.157975,-27.775863,3.722993,1116125.22258679,S1L,,"IR,Vis",21,0,54,18,14,0,0,0,0,0
895,S-CANDELS J033238.02-274626.5,03h32m37.9819s,-27d46m25.870s,53.158258,-27.773853,3.711,1112529.811638,SUN,,"IR,Vis,Xray",17,0,74,11,10,0,0,0,0,0
896,CANDELS J033238.72-274810.3,03h32m38.7192s,-27d48m10.371s,53.16133,-27.802881,2.823,846314.108934,SUN,,"IR,Vis",19,0,49,9,10,0,0,0,0,0
897,UDF ACS 01236,03h32m38.7727s,-27d48m38.901s,53.161553,-27.810806,1.245,373241.61021,PUN,,"IR,Vis",14,0,36,10,7,0,0,0,0,0
898,UDF NICMOS 0634,03h32m38.8300s,-27d48m39.780s,53.16179166667,-27.81105,2.466,739288.201428,PUN,,Vis,4,0,12,2,2,0,0,0,0,0
899,CANDELS J033239.06-274656.0,03h32m39.0698s,-27d46m56.298s,53.162791,-27.782305,2.306,691321.408148,PUN,,Vis,11,0,30,7,7,0,0,0,0,0
900,CANDELS J033240.30-274733.8,03h32m40.3125s,-27d47m34.044s,53.167969,-27.79279,2.84240541,852131.704496398,SLS,G,"IR,Vis",19,0,41,10,12,0,0,0,0,0
901,CANDELS J033240.39-274847.6,03h32m40.4016s,-27d48m47.952s,53.16834,-27.81332,4.028405,1207685.43676949,S1L,G,"IR,Vis",18,0,24,13,13,0,0,0,0,0
902,CANDELS J033240.87-274810.9,03h32m40.8756s,-27d48m10.954s,53.170315,-27.803043,0.73704941,220961.85429135,SLS,G,"IR,Vis",13,0,25,8,9,0,0,0,0,0
903,CANDELS J033241.39-274634.9,03h32m41.3949s,-27d46m34.982s,53.172479,-27.776384,1.2332,369704.0592056,PUN,,Vis,7,0,32,4,3,0,0,0,0,0
904,ACS-GC 90042838,03h32m41.4040s,-27d47m17.120s,53.172517,-27.788089,0.62222251,186537.61569583,SLS,G,"IR,Vis,Xray",33,0,80,24,28,0,0,0,0,0
905,CANDELS J033241.75-274619.3,03h32m41.7588s,-27d46m19.398s,53.173995,-27.772055,0.334,100130.680972,SUN,G,Vis,19,0,31,9,13,0,0,0,0,0
906,CANDELS J033241.92-274658.2,03h32m41.9244s,-27d46m58.285s,53.174685,-27.782857,0.76580135,229581.469056218,SLS,,"IR,Vis",14,0,41,7,7,0,0,0,0,0
907,CANDELS J033242.06-274828.2,03h32m42.0638s,-27d48m28.206s,53.175266,-27.807835,0.635,190368.21083,PUN,G,"IR,Vis",12,0,14,4,6,0,0,0,0,0
908,CANDELS J033242.20-274736.2,03h32m42.2064s,-27d47m36.492s,53.17586,-27.79347,4.0527,1214968.8945366,S1L,G,"IR,Vis",25,0,50,16,16,0,0,0,0,0
909,CANDELS J033242.52-274828.0,03h32m42.5311s,-27d48m28.033s,53.177213,-27.807787,1.413234,423676.894589172,SUN,G,"IR,Vis",17,0,36,9,11,0,0,0,0,0
910,CANDELS J033242.79-274743.4,03h32m42.7910s,-27d47m43.375s,53.178296,-27.795382,1.1977,359061.4269466,PUN,G,"IR,Vis",14,0,21,6,7,0,0,0,0,0
911,CANDELS J033242.88-274755.7,03h32m42.8899s,-27d47m56.068s,53.178708,-27.798908,3.707503,1111481.43741237,SUN,G,"IR,Vis",22,0,34,15,14,0,0,0,0,0
912,CANDELS J033242.90-274701.8,03h32m42.9144s,-27d47m02.130s,53.17881,-27.783925,3.556154,1066108.14868653,S1L,G,"IR,Vis",22,0,61,17,12,0,0,0,0,0
913,CANDELS J033242.93-274810.4,03h32m42.9331s,-27d48m10.360s,53.178888,-27.802878,3.804,1140410.510232,PUN,,Vis,7,0,21,4,3,0,0,0,0,0
914,CANDELS J033242.97-274710.0,03h32m42.9732s,-27d47m10.010s,53.179055,-27.786114,0.57578958,172617.373478988,SLS,G,"IR,Vis",21,0,48,14,18,0,0,0,0,0
915,HRG14 J033243.02-274731.6,03h32m43.0226s,-27d47m31.844s,53.179261,-27.792179,5.1394,1540753.3586452,PUN,,"IR,Vis",11,0,24,8,7,0,0,0,0,0
916,CANDELS J033243.02-274709.4,03h32m43.0315s,-27d47m09.679s,53.179298,-27.786022,2.3942823,717787.775862893,SLS,G,"IR,Vis",14,0,32,9,11,0,0,0,0,0
917,UDF NICMOS 1164,03h32m43.0214s,-27d47m32.863s,53.179256,-27.792462,1.0659,319548.7809822,PUN,,Vis,5,0,19,3,3,0,0,0,0,0
918,CANDELS J033243.06-274708.7,03h32m43.0632s,-27d47m08.754s,53.17943,-27.785765,1.1045,331120.769861,PUN,G,"IR,Vis",13,0,40,6,9,0,0,0,0,0
919,CANDELS J033243.81-274700.3,03h32m43.8247s,-27d47m00.607s,53.182603,-27.783502,2.0689739269,620262.779083263,SLS,,"IR,Vis",17,0,54,8,10,0,0,0,0,0
920,CANDELS J033244.21-274700.6,03h32m44.2058s,-27d47m00.690s,53.184191,-27.783525,1.92235529,576307.617538403,SLS,G,"IR,Vis,Xray",19,0,61,10,14,0,0,0,0,0
921,CANDELS J033245.63-274722.5,03h32m45.6302s,-27d47m22.599s,53.190126,-27.789611,1.912471,573344.381943718,S1L,G,"IR,Vis",14,0,24,8,10,0,0,0,0,0
922,CANDELS J033232.94-274744.9,03h32m32.9496s,-27d47m44.962s,53.13729,-27.795823,1.32392853,396903.788225027,SLS,G,"IR,Vis",16,0,23,7,9,0,0,0,0,0
923,CANDELS J033233.03-274751.4,03h32m33.0285s,-27d47m51.360s,53.137619,-27.7976,1.76782739,529981.318567825,SLS,,"IR,Vis",13,0,26,6,7,0,0,0,0,0
924,S-CANDELS J033233.09-274752.0,03h32m33.0936s,-27d47m51.972s,53.13789,-27.79777,2.03,608578.68974,PUN,,"IR,Vis",8,0,27,3,4,0,0,0,0,0
925,CANDELS J033233.14-274752.7,03h32m33.1428s,-27d47m52.681s,53.138095,-27.797967,1.445,433200.10181,PUN,,"IR,Vis",11,0,22,5,5,0,0,0,0,0
926,CANDELS J033233.15-274750.7,03h32m33.1490s,-27d47m50.762s,53.138121,-27.797434,1.1977,359061.4269466,PUN,G,"IR,Vis",13,0,23,4,7,0,0,0,0,0
927,CANDELS J033233.31-274737.9,03h32m33.3165s,-27d47m37.932s,53.138819,-27.79387,0.56,167883.77648,PUN,,"IR,Vis",8,0,21,5,4,0,0,0,0,0
928,CANDELS J033233.53-274749.0,03h32m33.5354s,-27d47m49.077s,53.139731,-27.796966,1.189,356453.232562,PUN,,Vis,7,0,21,4,3,0,0,0,0,0
929,UDF ACS 03951,03h32m33.5692s,-27d47m46.485s,53.139872,-27.796246,1.511,452986.404038,PUN,,Vis,5,0,20,3,3,0,0,0,0,0
930,CANDELS J033233.58-274755.8,03h32m33.5846s,-27d47m55.899s,53.139936,-27.798861,0.409,122615.115322,PUN,,"IR,Vis",8,0,21,5,4,0,0,0,0,0
931,UDF NICMOS 0040,03h32m33.6283s,-27d47m41.614s,53.140118,-27.794893,1.2336,369823.9761888,PUN,,Vis,5,0,19,3,3,0,0,0,0,0
932,CANDELS J033233.62-274740.2,03h32m33.6292s,-27d47m40.322s,53.140122,-27.794534,1.219241,365519.256284378,SUN,,"IR,Vis",12,0,25,8,8,0,0,0,0,0
933,CANDELS J033233.82-274752.4,03h32m33.8236s,-27d47m52.465s,53.140932,-27.797907,2.753,825328.636874,PUN,,Vis,9,0,14,2,2,0,0,0,0,0
934,UDF ACS 03322,03h32m33.8978s,-27d47m55.964s,53.141241,-27.798879,0.8977,269123.6895466,PUN,,Vis,5,0,21,3,3,0,0,0,0,0
935,UDF ACS 03544,03h32m33.9021s,-27d47m52.177s,53.141259,-27.797827,2.923,876293.354734,PUN,,Vis,5,0,20,3,3,0,0,0,0,0
936,CANDELS J033233.91-274742.2,03h32m33.9168s,-27d47m42.298s,53.14132,-27.795083,1.885,565108.78333,PUN,,Vis,8,0,29,3,3,0,0,0,0,0
937,CANDELS J033234.00-274759.1,03h32m34.0108s,-27d47m59.089s,53.141712,-27.799747,3.182123,953976.475828334,S1L,G,"IR,Vis",22,0,30,13,13,0,0,0,0,0
938,UDF ACS 03505,03h32m34.0360s,-27d47m53.106s,53.141817,-27.798085,0.1767,52973.3273286,PUN,,Vis,5,0,18,3,3,0,0,0,0,0
939,UDF ACS 03502,03h32m34.0700s,-27d47m52.830s,53.14195833333,-27.79800833333,2.139,641256.067662,PUN,,Vis,4,0,12,2,2,0,0,0,0,0
940,CANDELS J033234.07-274723.6,03h32m34.0766s,-27d47m23.701s,53.141986,-27.789917,1.415907,424478.239829406,S1L,,"IR,Vis",16,0,54,10,9,0,0,0,0,0
941,CANDELS J033234.15-274754.1,03h32m34.1527s,-27d47m54.146s,53.142303,-27.798374,1.444,432900.309352,PUN,,Vis,6,0,21,3,2,0,0,0,0,0
942,CANDELS J033234.16-274753.1,03h32m34.1601s,-27d47m53.098s,53.142334,-27.798083,1.1877,356063.5023666,PUN,,"IR,Vis",8,0,21,5,4,0,0,0,0,0
943,CANDELS J033234.17-274755.0,03h32m34.1784s,-27d47m55.075s,53.14241,-27.798632,4.737,1420116.873546,PUN,,Vis,7,0,20,4,3,0,0,0,0,0
944,CANDELS J033234.30-274744.8,03h32m34.3000s,-27d47m44.862s,53.142917,-27.795795,1.341,402021.686178,PUN,,Vis,7,0,19,3,3,0,0,0,0,0
945,CANDELS J033234.32-274750.4,03h32m34.3214s,-27d47m50.326s,53.143006,-27.797313,0.196,58759.321768,PUN,,"IR,Vis",10,0,23,5,5,0,0,0,0,0
946,CANDELS J033234.42-274757.9,03h32m34.4205s,-27d47m57.951s,53.143419,-27.799431,1.395,418210.47891,PUN,,"IR,Vis",10,0,13,4,4,0,0,0,0,0
947,UDF ACS 03529,03h32m34.5000s,-27d47m52.660s,53.14375,-27.79796111111,2.385,715005.01233,PUN,,Vis,5,0,12,2,2,0,0,0,0,0
948,CANDELS J033234.52-274718.5,03h32m34.5273s,-27d47m18.798s,53.143864,-27.788555,2.09,626566.23722,SLS,,"IR,Vis",14,0,41,7,8,0,0,0,0,0
949,CANDELS J033234.59-274743.5,03h32m34.5900s,-27d47m43.587s,53.144125,-27.79544083333,2.145,643054.82241,PUN,,"IR,Vis",11,0,32,5,6,0,0,0,0,0
950,CANDELS J033234.64-274735.0,03h32m34.6432s,-27d47m34.998s,53.144347,-27.793055,1.1764,352675.8475912,PUN,,"IR,Vis",16,0,45,9,8,0,0,0,0,0
951,CANDELS J033234.68-274757.6,03h32m34.6898s,-27d47m57.645s,53.144541,-27.799346,1.765,529133.68837,PUN,,"IR,Vis",8,0,13,4,3,0,0,0,0,0
952,CANDELS J033234.78-274646.1,03h32m34.7800s,-27d46m46.128s,53.144917,-27.77948,2.978,892781.939924,PUN,,"IR,Vis",13,0,47,6,7,0,0,0,0,0
953,CANDELS J033234.79-274728.8,03h32m34.8012s,-27d47m28.867s,53.145005,-27.79135194444,1.4272021,427864.425621762,SLS,,"IR,Vis",11,0,31,6,6,0,0,0,0,0
954,CANDELS J033234.89-274728.2,03h32m34.8880s,-27d47m28.273s,53.145367,-27.791187,1.2457,373451.4649306,PUN,,Vis,9,0,39,4,4,0,0,0,0,0
955,CANDELS J033234.89-274647.0,03h32m34.8888s,-27d46m47.078s,53.14537,-27.779744,1.46,437696.98868,SLS,,Vis,12,0,41,6,7,0,0,0,0,0
956,CANDELS J033234.91-274724.8,03h32m34.9195s,-27d47m24.781s,53.145498,-27.790217,1.2387,371352.9177246,PUN,,Vis,8,0,43,6,5,0,0,0,0,0
957,CANDELS J033234.94-274742.3,03h32m34.9459s,-27d47m42.367s,53.145608,-27.795102,1.1108,333009.4623464,S1L,,"IR,Vis",14,0,41,9,9,0,0,0,0,0
958,CANDELS J033234.99-274743.1,03h32m34.9968s,-27d47m43.188s,53.14582,-27.79533,1.2091,362479.0609678,PUN,,Vis,8,0,32,5,4,0,0,0,0,0
959,CANDELS J033235.02-274743.9,03h32m35.0212s,-27d47m43.915s,53.145922,-27.795532,0.867,259920.061086,PUN,,"IR,Vis",10,0,39,6,6,0,0,0,0,0
960,CANDELS J033235.02-274732.1,03h32m35.0280s,-27d47m32.380s,53.14595,-27.792328,1.2074,361969.4137892,PUN,G,"IR,Vis",16,0,41,7,9,0,0,0,0,0
961,CANDELS J033235.04-274729.7,03h32m35.0500s,-27d47m29.720s,53.146042,-27.791589,3.334237,999579.105784546,SUN,G,"IR,Vis",26,0,61,15,15,0,0,0,0,0
962,CANDELS J033235.10-274738.0,03h32m35.1028s,-27d47m38.058s,53.146262,-27.793905,0.91,272811.13678,PUN,,Vis,7,0,21,4,3,0,0,0,0,0
963,CANDELS J033235.10-274724.5,03h32m35.1172s,-27d47m24.777s,53.146322,-27.790216,1.42684613,427757.708500487,SLS,,"IR,Vis",15,0,41,10,10,0,0,0,0,0
964,CANDELS J033235.12-274742.8,03h32m35.1336s,-27d47m43.065s,53.14639,-27.795296,2.64,791452.08912,SLS,,"IR,Vis",12,0,40,7,8,0,0,0,0,0
